id,word,sum_log_prob,sum_original_metrics_nae,sum_projected_metrics_nae,sum_stack_count
1.1,If,-1.650580048561096,5.815717605828771,4.767447480799143,3.115857648344622
1.2,you,-2.701931953430176,5.979550078724589,6.020859841782693,6.092075787343777
1.3,were,-3.829605340957642,4.647913233537548,4.762927203270179,8.102329190325626
1.4,to,-0.006891292985529,4.864797209928583,4.658282792553743,11.044646312277060
1.5,journey,-13.249912261962891,4.103572060683924,4.210493033062097,13.134146662999393
1.6,to,-6.878065109252930,5.422748849926690,5.283659245838681,14.104273383184006
1.7,the,-9.499938011169434,4.758294258600935,4.923778255058474,15.092995735494306
1.8,North,-8.986064910888672,4.943235571939899,5.851847608371031,17.429668428398724
1.9,of,-9.966364860534668,5.193736966528675,5.469489815630344,19.486623856285792
1.10,"England ,",-24.145792961120605,8.862824948310610,9.482929871431363,40.195463428576758
1.11,you,-14.236622810363770,6.135944177539366,6.315732781570732,4.790996280102490
1.12,would,-10.287886619567873,5.824232381567862,5.738301518358655,6.000581975006037
1.13,come,-7.465379714965820,4.285914496172722,4.088934698303438,8.000835076103460
1.14,to,-4.608339786529541,5.871059889058460,6.133053122555777,10.001970983312276
1.15,a,-5.923467159271240,4.718047317534203,4.840094238999303,12.581382579188006
1.16,valley,-13.808599472045898,4.464035547054558,4.616543291515240,14.573103597827004
1.17,that,-11.533435821533205,5.066969600628315,5.424530800520372,15.236958248917400
1.18,is,-9.522525787353516,4.838463748507398,5.060686474863396,16.232304570717368
1.19,surrounded,-21.688103675842285,9.217133976611519,9.438660482879140,14.461570168771319
1.20,by,-10.121947288513184,5.626795358645957,6.311728158941019,21.055870986005250
1.21,moors,-13.720606327056885,11.279615873461561,11.510969510642937,22.741481147143983
1.22,as,-5.771505355834961,5.029501475071808,5.321872922111980,25.005560681456664
1.23,high,-7.977140426635742,5.129241210608090,5.684379524876388,27.021407739952970
1.24,as,-9.055459976196287,5.054162952052598,5.213071551164597,27.057713104720069
1.25,mountains .,-29.580386161804199,13.809667502533575,14.880617892743672,59.451204218975548
1.26,It,-3.482963085174561,6.101511125184504,7.065723445463052,3.253049561235394
1.27,is,-1.824608445167541,4.945679283494729,5.222460864745804,5.128450238226482
1.28,in,-1.372608780860901,3.089410559997049,3.846233200062890,7.135661429765557
1.29,this,-2.976901769638061,4.020874973249788,4.408468797073668,9.224026687795019
1.30,valley,-8.719343185424805,4.189488390781860,4.769104741496092,10.363906324134609
1.31,where,-18.133784770965573,8.402323215417820,10.053497770918195,11.687977227534375
1.32,you,-16.339206695556641,5.262292793178998,6.015810878122468,10.517966037270511
1.33,would,-10.298790931701660,4.564439593706168,5.544161269773581,13.585222867534574
1.34,find,-7.220625877380371,2.405246248357358,2.343650530903351,15.366563929760824
1.35,the,-7.834783077239990,4.825561180930412,4.930127330936476,17.314075536934464
1.36,city,-8.959713935852051,4.984139783800535,5.428978900476514,19.724163821115710
1.37,of,-9.400444030761721,4.461209820896753,5.479070795013803,20.804980872575719
1.38,"Bradford ,",-28.393437385559082,8.751694849451077,9.210539584888286,44.992563079174005
1.39,where,-14.505977630615234,7.464510721673486,8.072156788768950,24.000042275004269
1.40,once,-11.027363777160645,4.233896233424255,4.456322331612217,25.497274820475678
1.41,a,-9.661627769470217,3.543530538727293,3.552751329568597,23.390868005819215
1.42,thousand,-12.004087448120115,3.563272023331811,3.944944978594640,32.813389667744879
1.43,spinning,-14.570823669433596,5.534220753562074,5.602355758953743,31.281336734819561
1.44,jennies,-20.905777812004089,15.607841167270912,17.490839106834553,32.304868776977798
1.45,that,-12.978127479553224,4.292867108771800,4.389986424552959,34.137068157445952
1.46,hummed,-22.372126579284668,6.135746844249554,6.695689613548832,34.826191569365172
1.47,and,-5.524329662322998,5.225150070450348,5.259775997235317,35.889390559908563
1.48,clattered,-16.250209569931030,14.943406736452619,16.261777743673242,36.888445932911452
1.49,spun,-15.548550128936768,8.535464145247859,8.900671933550537,38.254911340462641
1.50,wool,-10.881019830703735,8.231638477063921,8.666806117385372,35.587152058890290
1.51,into,-12.067213058471680,4.417836234776464,4.971043263222764,36.478001120312364
1.52,money,-15.447126388549805,3.968550412801699,4.140194060665474,36.946644634520524
1.53,for,-10.254974365234377,5.127945396964625,5.565302595644339,38.001165639924089
1.54,the,-7.149620532989503,5.594797175087163,5.533882940466788,39.004786185937100
1.55,long-bearded,-26.652519941329960,21.832961554896396,23.251924386340466,42.996949498041566
1.56,mill,-12.978977203369141,2.574803143194138,2.792552033952150,36.041882716546937
1.57,owners .,-22.469542503356934,12.917115864102755,13.121331601612594,76.074662750204624
1.58,That,-4.203119754791260,6.639422400307447,6.714888174474014,3.182374371096789
1.59,all,-5.111258506774902,5.520783371361637,5.330234489296212,5.690133183825773
1.60,mill,-12.452347755432127,4.264325875249861,3.935263679255860,5.015340952508176
1.61,owners,-1.673345804214478,4.258456191956701,4.031986778310879,11.434246397675025
1.62,were,-2.783662319183350,4.869104001666521,4.578000129076653,9.755770285774156
1.63,generally,-5.103547096248349,8.316332250111536,9.033470073535383,7.186640414460286
1.64,busy,-6.544352531433105,5.118760111195744,5.258393150383212,9.193576210454349
1.65,as,-3.832055091857910,5.103031318279426,5.018544080112667,11.260621135111188
1.66,beavers,-15.628010749816895,8.923067506583559,9.929363952969680,13.263225564998296
1.67,and,-4.353568553924561,6.008599071944929,6.233464084698179,14.226412036962119
1.68,quite,-13.319742202758787,4.996057404083982,5.770070021554162,15.175562479967795
1.69,pleased,-15.671361982822418,10.432980809510770,10.905456919327264,16.090024018155134
1.70,with,-9.433598518371582,4.610932114397968,5.344715729209387,16.001606726222086
1.71,themselves,-9.477381706237793,5.104324569351697,5.195877785193867,18.151786052053360
1.72,for,-1.455787658691406,4.766524896963494,4.878981342210762,18.316985476924810
1.73,being,-10.837382316589355,4.977012189134513,4.864578746824531,21.402716651148666
1.74,so,-10.730192184448242,5.583586852956466,5.617012154756255,19.370731512324799
1.75,successful,-14.394701004028320,5.191077221047490,5.089055354346627,22.842293412165290
1.76,and,-8.816813468933105,5.279397202575243,5.392757924575701,25.777741397212601
1.77,well,-5.047042846679688,5.184888569040871,5.359166998731427,26.306154050708862
1.78,off,-8.773418426513674,4.788406210016247,4.951371833351191,27.111335139023410
1.79,was,-10.576716423034668,4.919871745600750,4.913283220465064,28.852542942706251
1.80,known,-11.226646423339844,8.830878217746863,8.857625855846951,29.465841945056265
1.81,to,-6.281620025634767,5.736445908295380,5.690137545547540,31.886158244326488
1.82,the,-9.627262115478516,5.112209454291501,4.900060948145737,33.381498506659625
1.83,residents,-13.009376168251038,8.242234495982181,8.455991669019635,37.980371230269867
1.84,of,-11.851618766784668,4.887839865649678,5.164832637245627,37.711779698335882
1.85,"Bradford ,",-26.117421150207520,8.255703072203080,8.354702414634172,79.116824790110655
1.86,and,-9.428103446960449,4.287292334630242,4.372049410224392,40.082617057285844
1.87,if,-8.845831871032715,3.953617769664437,3.932344585359039,41.023521155917273
1.88,you,-12.199443817138672,3.508781789523370,3.519007965332061,44.393533803546113
1.89,were,-6.986001014709473,3.759274596792361,3.579016355394226,42.568484657088902
1.90,to,-8.731266975402832,5.851147697135742,5.846642581383616,24.002932368078824
1.91,go,-11.493412017822266,5.518085306188208,5.898122225417067,27.001915681457710
1.92,into,-11.399259567260742,5.194562327773205,5.294755261752964,29.731972040261926
1.93,the,-8.081440925598145,4.998166868092693,4.934674462421683,32.044429903332876
1.94,city,-10.119029998779297,4.932098602979210,5.562426050344378,34.097461688566341
1.95,to,-1.518784642219544,3.883025201610462,4.001544546819148,36.059055778220895
1.96,visit,-13.714940071105955,4.293675367311787,5.093111071012469,38.080016619508513
1.97,the,-10.582506179809570,5.319285917863806,5.259483311614201,39.063806912356490
1.98,stately,-15.433995008468628,9.821138617587232,10.104909745414730,39.067950182950952
1.99,City,-13.933322906494141,4.821037068003598,5.226394177401019,41.090526444284322
1.100,"Hall ,",-16.542475700378418,9.159809363341134,10.474133407190354,87.217126195770035
1.101,you,-11.455186843872070,4.031060437151746,4.403214676922240,45.090929530372811
1.102,would,-9.602326393127440,4.923600703393988,5.203815314520522,47.061367248480252
1.103,see,-10.483925819396973,3.409212532551230,3.637416160895097,48.041506548250553
1.104,there,-12.777521133422852,3.653701275763152,3.762931238797082,43.753886253930695
