id,word,sum_log_prob,sum_original_metrics_nae,sum_projected_metrics_nae,sum_stack_count
1.1,If,-1.650580048561096,5.856580257415772,4.762952327728272,3.000000000000000
1.2,you,-2.701931953430176,6.023313045501709,6.051009654998778,6.000000000000000
1.3,were,-3.829605340957642,4.691246986389160,4.785767555236816,8.000000000000000
1.4,to,-0.006891292985529,4.861565589904785,4.641341686248778,11.000000000000000
1.5,journey,-13.249912261962891,4.140941143035889,4.243271827697754,13.000000000000000
1.6,to,-0.326654195785523,3.490992069244385,3.315311431884766,15.000000000000000
1.7,the,-1.108470320701599,4.000151157379150,4.319151401519775,18.000000000000000
1.8,North,-6.109515190124513,4.505231857299805,5.574839591979980,19.000000000000000
1.9,of,-0.317056059837341,3.692607402801514,3.636679887771606,20.000000000000000
1.10,"England ,",-4.488930337131023,9.078389644622803,9.019649505615234,26.000000000000000
1.11,you,-0.636255025863647,5.500946998596191,4.904526233673097,6.000000000000000
1.12,would,-1.644263029098511,5.184182167053223,4.346926212310791,8.000000000000000
1.13,come,-5.828336715698242,4.196547985076903,4.222813606262207,10.000000000000000
1.14,to,-0.938850164413452,3.708693504333496,4.036369800567627,12.000000000000000
1.15,a,-1.378212213516235,4.228246688842773,3.870990991592407,15.000000000000000
1.16,valley,-11.168682098388672,4.601902008056642,4.941447734832764,16.000000000000000
1.17,that,-0.051192194223404,4.994145870208740,4.615468502044678,18.000000000000000
1.18,is,-2.090883731842041,3.534853219985962,3.463201761245728,21.000000000000000
1.19,surrounded,-4.266511586931301,7.743732929229736,8.661604881286621,23.000000000000000
1.20,by,-0.055186145007610,3.906656503677368,3.845246315002441,25.000000000000000
1.21,moors,-13.650033473968506,9.930853128433226,10.961844682693481,28.000000000000000
1.22,as,-6.066668033599854,4.325961112976073,5.116074562072754,30.000000000000000
1.23,high,-3.865266561508178,3.735291242599487,4.081328868865967,31.000000000000000
1.24,as,-0.045763872563839,3.962452411651611,4.006049633026123,33.000000000000000
1.25,mountains .,-11.103442286257632,12.508976936340332,12.481842517852783,44.000000000000000
1.26,It,-3.482963085174561,6.129732608795166,7.184710502624513,3.000000000000000
